,date,co,no2,o3,so2,pm2_5,pm10,nh3,AQI
4819,2021-06-14 20:00:00,0.70763,26.39,47.21,34.33,32.13,43.41,18.49,52.90931034482759
4820,2021-06-14 21:00:00,0.70763,25.36,35.76,32.42,30.25,41.85,19.51,41.85
4821,2021-06-14 22:00:00,0.73433,25.71,27.54,31.47,30.72,42.76,20.01,42.76
4822,2021-06-14 23:00:00,0.75436,26.39,22.89,31.47,32.17,44.52,20.01,52.97689655172414
4823,2021-06-15 00:00:00,0.79441,28.1,20.03,31.47,35.21,48.37,19.51,58.11344827586207
4824,2021-06-15 01:00:00,0.9479500000000001,34.27,16.45,35.76,43.59,60.05,21.03,72.27275862068966
4825,2021-06-15 02:00:00,1.30844,43.87,18.24,45.78,62.13,86.08,26.35,104.85758620689656
4826,2021-06-15 03:00:00,1.60217,56.21,33.98,55.31,80.17,111.72,29.39,166.44241379310347
4827,2021-06-15 04:00:00,1.2416800000000001,45.93,79.39,52.93,73.97,108.2,23.56,145.27689655172412
4828,2021-06-15 05:00:00,1.17493,40.44,131.61,56.74,79.54,116.54,21.53,164.29172413793106
4829,2021-06-15 06:00:00,1.14822,34.62,214.58,61.99,98.5,138.59,19.76,302.0248979591837
4830,2021-06-15 07:00:00,0.8678400000000001,21.25,248.91,48.16,92.65,135.24,13.93,308.3304081632653
4831,2021-06-15 08:00:00,0.64087,16.62,208.86,35.29,65.2,105.51,9.88,115.33793103448276
4832,2021-06-15 09:00:00,0.54741,16.79,171.66,31.47,47.46,84.98,8.49,207.75230769230768
4833,2021-06-15 10:00:00,0.51403,17.14,143.05,29.33,38.07,75.72,7.98,163.13358208955225
4834,2021-06-15 11:00:00,0.52738,19.36,127.32,29.33,35.88,75.01,8.11,139.8907462686567
4835,2021-06-15 12:00:00,0.56744,23.65,115.87,30.52,35.55,76.19,8.61,122.97208955223881
4836,2021-06-15 13:00:00,1.3485,67.17,65.8,47.21,59.09,113.59,19.0,109.3651677852349
4837,2021-06-15 14:00:00,2.56348,116.53,7.51,69.62,104.46,183.78,34.96,246.94965517241377
4838,2021-06-15 15:00:00,3.33786,113.79,0.01,77.25,138.09,234.27,43.57,314.11558139534884
4839,2021-06-15 16:00:00,4.592899999999999,102.82,0.0,88.69,201.52,324.09,56.74,362.7944186046512
4840,2021-06-15 17:00:00,5.87463,91.85,0.0,98.23,274.32,427.12,65.86,410.27180722891563
4841,2021-06-15 18:00:00,5.7678199999999995,81.57,0.0,87.74,276.56,429.19,61.3,411.1624096385542
4842,2021-06-15 19:00:00,3.79181,71.97,0.0,55.79,179.96,288.44,39.52,346.24837209302325
4843,2021-06-15 20:00:00,2.1095300000000003,59.63,0.09,33.85,104.8,174.62,22.29,248.1103448275862
4844,2021-06-15 21:00:00,1.33514,45.24,2.57,25.27,75.13,129.39,13.3,149.23689655172413
4845,2021-06-15 22:00:00,0.63419,23.31,34.33,21.94,47.16,97.22,7.79,97.22
4846,2021-06-15 23:00:00,0.73433,28.45,25.75,27.9,54.31,109.07,7.79,106.36194630872482
4847,2021-06-16 00:00:00,1.02806,43.18,9.57,40.53,70.34,130.06,9.75,132.8848275862069
4848,2021-06-16 01:00:00,1.70898,58.95,1.42,64.85,107.29,176.69,15.83,256.61068965517245
4849,2021-06-16 02:00:00,2.69699,71.29,6.53,98.23,159.29,241.98,25.33,330.3853488372093
4850,2021-06-16 03:00:00,2.7771,84.31,15.02,131.61,159.96,240.77,27.11,330.89953488372095
4851,2021-06-16 04:00:00,1.06812,71.29,30.76,177.38,75.89,119.03,10.26,151.83137931034483
4852,2021-06-16 05:00:00,0.78106,66.49,45.42,154.5,60.88,92.89,7.41,125.3361204013378
4853,2021-06-16 06:00:00,0.7142999999999999,62.38,71.53,127.79,60.08,88.58,6.71,116.49234113712374
4854,2021-06-16 07:00:00,0.64087,44.55,118.73,85.83,57.47,82.24,6.27,127.19805970149254
4855,2021-06-16 08:00:00,0.61417,32.9,147.34,61.99,55.74,78.47,6.78,169.47253731343284
4856,2021-06-16 09:00:00,0.63419,32.56,155.93,57.22,55.86,78.68,7.92,182.165223880597
4857,2021-06-16 10:00:00,0.9346,54.15,148.77,81.06,69.95,95.64,12.79,171.5855223880597
4858,2021-06-16 11:00:00,1.54877,100.08,147.34,137.33,114.97,145.98,18.75,282.82862068965517
4859,2021-06-16 12:00:00,2.13623,152.17,148.77,200.27,187.68,222.49,17.73,352.173023255814
4860,2021-06-16 13:00:00,2.26975,175.48,140.19,247.96,234.86,273.75,13.68,388.38093023255817
4861,2021-06-16 14:00:00,2.0828200000000003,143.95,123.02,244.14,252.96,297.58,10.77,401.77927710843375
4862,2021-06-16 15:00:00,1.92261,94.59,111.58,190.74,245.65,295.36,10.77,396.6616279069767
4863,2021-06-16 16:00:00,1.8692,67.86,98.71,121.12,206.16,260.0,14.19,366.3553488372093
4864,2021-06-16 17:00:00,1.8959000000000001,61.01,71.53,82.02,172.18,223.73,16.97,340.27767441860465
4865,2021-06-16 18:00:00,1.73569,58.95,50.78,63.9,141.04,182.69,14.57,316.3795348837209
4866,2021-06-16 19:00:00,1.4419600000000001,51.41,45.78,47.68,114.54,144.49,10.01,281.36068965517245
4867,2021-06-16 20:00:00,1.2950899999999999,43.18,44.35,41.01,103.74,127.91,8.11,244.49172413793102
4868,2021-06-16 21:00:00,1.2016300000000002,37.7,46.49,41.49,99.84,121.03,6.97,231.17793103448278
4869,2021-06-16 22:00:00,1.17493,34.96,51.5,45.78,101.41,120.32,6.27,236.53758620689655
4870,2021-06-16 23:00:00,1.14822,34.62,55.08,51.02,102.01,117.96,5.83,238.58586206896553
4871,2021-06-17 00:00:00,1.1348699999999998,35.3,51.5,53.88,96.78,109.91,5.83,220.73172413793105
4872,2021-06-17 01:00:00,1.21498,38.39,38.62,55.31,91.52,104.63,7.28,202.7751724137931
4873,2021-06-17 02:00:00,1.53542,46.61,35.05,63.9,103.0,122.07,11.4,241.9655172413793
4874,2021-06-17 03:00:00,1.8425,57.58,77.96,83.92,128.42,153.39,14.95,306.69441860465116
4875,2021-06-17 04:00:00,1.38855,64.43,153.07,146.87,146.42,165.44,8.99,320.50837209302324
4876,2021-06-17 05:00:00,1.3485,63.75,228.88,173.57,176.02,195.49,8.11,343.2246511627907
4877,2021-06-17 06:00:00,1.36185,57.58,326.16,188.83,219.68,240.28,6.21,376.7311627906977
4878,2021-06-17 07:00:00,1.2016300000000002,41.81,383.38,164.03,229.35,251.04,4.43,384.15232558139536
4879,2021-06-17 08:00:00,1.09482,33.24,400.54,143.05,222.37,247.08,3.9,378.79558139534885
4880,2021-06-17 09:00:00,1.06812,34.27,411.99,143.05,219.38,245.64,3.58,376.5009302325581
4881,2021-06-17 10:00:00,1.05476,36.67,394.82,137.33,199.66,226.43,4.31,361.36697674418605
4882,2021-06-17 11:00:00,1.02806,42.84,340.46,131.61,166.59,193.16,5.76,335.9876744186047
4883,2021-06-17 12:00:00,0.9880099999999999,50.04,260.35,123.98,128.99,154.61,7.41,310.43163265306123
4884,2021-06-17 13:00:00,1.17493,61.69,175.95,118.26,111.14,137.42,13.17,269.7537931034483
4885,2021-06-17 14:00:00,1.4953599999999998,68.55,113.01,106.81,118.32,146.59,20.52,294.2648275862069
4886,2021-06-17 15:00:00,1.60217,65.8,85.12,88.69,131.9,160.51,23.05,309.36511627906975
4887,2021-06-17 16:00:00,1.4285999999999999,52.09,85.12,64.85,127.41,154.51,20.77,305.9193023255814
4888,2021-06-17 17:00:00,1.28174,44.55,75.1,53.88,101.77,126.79,19.51,237.7665517241379
4889,2021-06-17 18:00:00,1.14822,42.84,56.51,49.59,72.47,93.26,16.97,140.15620689655174
4890,2021-06-17 19:00:00,1.01471,39.76,43.63,42.92,53.17,69.37,13.68,88.45965517241379
4891,2021-06-17 20:00:00,1.00136,35.99,35.05,37.19,48.51,64.14,12.16,80.58586206896551
4892,2021-06-17 21:00:00,1.00136,33.24,28.25,33.85,48.42,64.73,11.02,80.43379310344828
4893,2021-06-17 22:00:00,1.05476,34.27,20.39,34.33,52.19,70.12,10.26,86.80379310344827
4894,2021-06-17 23:00:00,1.14822,37.01,11.36,35.29,58.86,79.82,9.5,98.07379310344828
4895,2021-06-18 00:00:00,1.28174,40.44,3.09,37.67,67.12,91.57,9.5,121.89241379310346
4896,2021-06-18 01:00:00,1.58882,40.78,0.94,42.44,80.73,111.47,11.91,168.3541379310345
4897,2021-06-18 02:00:00,2.21634,50.72,6.17,51.98,103.95,146.33,19.0,245.2086206896552
4898,2021-06-18 03:00:00,2.64359,77.46,21.82,61.99,117.57,165.07,26.09,291.70448275862066
4899,2021-06-18 04:00:00,1.10817,64.43,75.82,129.7,78.9,95.85,9.75,162.10689655172416
4900,2021-06-18 05:00:00,0.89455,54.15,138.76,133.51,79.59,93.09,6.9,164.46241379310345
4901,2021-06-18 06:00:00,0.81444,44.55,208.86,133.51,89.3,101.69,5.95,197.61034482758618
4902,2021-06-18 07:00:00,0.72765,31.53,246.05,111.58,90.94,101.19,4.88,307.80510204081634
4903,2021-06-18 08:00:00,0.66757,27.76,231.74,94.41,79.37,87.92,4.56,305.17673469387756
4904,2021-06-18 09:00:00,0.6208400000000001,27.76,197.41,83.92,65.44,72.78,4.75,273.1176923076923
4905,2021-06-18 10:00:00,0.62752,29.82,177.38,78.2,61.8,68.5,4.94,222.2723076923077
4906,2021-06-18 11:00:00,0.66757,35.64,163.08,82.02,59.55,66.42,5.57,192.73014925373138
4907,2021-06-18 12:00:00,0.70763,43.53,130.18,86.78,48.86,56.26,6.65,144.11671641791045
4908,2021-06-18 13:00:00,0.83447,56.89,86.55,94.41,42.1,52.11,9.75,105.44010033444816
4909,2021-06-18 14:00:00,1.00136,67.17,51.5,102.04,44.94,59.61,14.06,107.96642140468228
4910,2021-06-18 15:00:00,1.12152,69.23,36.48,104.9,50.46,69.32,17.23,108.9133779264214
4911,2021-06-18 16:00:00,1.18828,67.86,28.61,98.23,53.9,75.56,19.51,106.70491638795987
4912,2021-06-18 17:00:00,1.28174,67.86,18.6,90.6,57.38,81.37,20.77,104.17859531772575
4913,2021-06-18 18:00:00,1.2416800000000001,67.86,9.21,83.92,54.6,76.95,18.49,101.96682274247492
4914,2021-06-18 19:00:00,1.08147,62.38,5.9,73.43,46.71,64.17,14.19,91.74538461538462
4915,2021-06-18 20:00:00,0.9346,48.67,10.73,54.84,40.7,55.13,11.91,68.38871794871795
4916,2021-06-18 21:00:00,0.85449,35.64,17.7,40.05,37.8,51.19,11.15,62.48965517241379
4917,2021-06-18 22:00:00,0.84114,30.5,20.74,35.29,39.12,52.51,10.64,64.72
4918,2021-06-18 23:00:00,0.8678400000000001,31.87,18.24,37.19,42.73,56.82,10.13,70.81965517241379
4919,2021-06-19 00:00:00,0.9078999999999999,35.99,12.16,41.49,47.53,62.9,9.75,78.93
4920,2021-06-19 01:00:00,1.02806,40.78,6.26,51.02,54.06,71.3,10.77,89.96344827586208
4921,2021-06-19 02:00:00,1.2950899999999999,45.24,16.09,65.8,67.98,89.4,14.95,124.82827586206898
4922,2021-06-19 03:00:00,1.4953599999999998,56.21,50.78,82.97,82.86,107.08,17.99,175.62551724137933
4923,2021-06-19 04:00:00,0.97466,45.93,115.87,101.09,70.86,85.42,8.74,134.66
4924,2021-06-19 05:00:00,0.81444,29.13,180.24,82.97,68.92,80.8,6.27,229.5323076923077
4925,2021-06-19 06:00:00,0.74101,17.65,211.72,63.9,65.47,76.07,5.83,301.4995918367347
4926,2021-06-19 07:00:00,0.65422,13.37,200.27,49.11,52.94,61.56,5.51,280.3776923076923
4927,2021-06-19 08:00:00,0.59414,13.71,178.81,46.73,41.92,48.73,4.94,225.9023076923077
4928,2021-06-19 09:00:00,0.56076,15.08,155.93,48.16,33.0,38.42,4.43,182.165223880597
4929,2021-06-19 10:00:00,0.57411,17.31,137.33,48.16,27.36,32.08,4.37,154.6816417910448
4930,2021-06-19 11:00:00,0.60749,22.28,123.02,55.79,26.75,31.3,4.62,133.53701492537311
4931,2021-06-19 12:00:00,0.62752,27.76,101.57,60.08,23.95,28.26,4.88,101.84223880597014
4932,2021-06-19 13:00:00,0.64754,32.9,66.52,60.56,21.08,26.09,5.76,75.57538461538462
4933,2021-06-19 14:00:00,0.72765,38.39,42.2,64.85,26.52,33.86,7.41,80.96538461538461
4934,2021-06-19 15:00:00,0.80776,41.13,39.34,70.57,39.3,48.74,7.66,88.15205128205127
4935,2021-06-19 16:00:00,0.85449,43.18,38.98,71.53,49.43,60.84,7.6,89.35820512820513
4936,2021-06-19 17:00:00,0.9078999999999999,43.18,31.83,65.8,49.8,62.84,7.92,82.76551724137931
4937,2021-06-19 18:00:00,0.8678400000000001,41.81,22.53,60.56,43.72,56.06,6.84,75.57538461538462
4938,2021-06-19 19:00:00,0.77438,39.76,16.45,57.7,37.85,47.99,5.13,71.98205128205129
4939,2021-06-19 20:00:00,0.72765,38.04,12.16,58.17,37.07,46.5,4.81,72.5725641025641
4940,2021-06-19 21:00:00,0.70763,37.01,8.23,59.13,37.64,46.72,4.75,73.77871794871795
4941,2021-06-19 22:00:00,0.7209800000000001,38.04,4.25,60.56,39.63,48.71,4.88,75.57538461538462
4942,2021-06-19 23:00:00,0.79441,42.5,0.75,66.76,47.11,57.36,5.51,83.3651282051282
4943,2021-06-20 00:00:00,0.9346,49.35,0.01,81.06,60.66,73.24,7.09,101.01986622073579
4944,2021-06-20 01:00:00,1.17493,56.21,0.05,100.14,80.95,97.25,9.5,169.10517241379313
4945,2021-06-20 02:00:00,1.53542,61.01,0.31,121.12,100.99,121.71,11.4,235.10379310344825
4946,2021-06-20 03:00:00,1.56212,65.12,0.43,129.7,97.92,119.11,10.51,224.62344827586207
4947,2021-06-20 04:00:00,1.12152,65.12,14.66,120.16,73.2,89.27,6.71,142.64827586206897
4948,2021-06-20 05:00:00,0.92125,50.72,78.68,102.04,62.78,75.71,6.14,107.96642140468228
4949,2021-06-20 06:00:00,0.8277899999999999,34.96,174.52,97.28,69.35,80.53,5.13,215.01230769230773
4950,2021-06-20 07:00:00,0.7476799999999999,21.25,251.77,87.74,84.6,93.81,3.45,308.85571428571427
4951,2021-06-20 08:00:00,0.7209800000000001,17.31,274.66,80.11,93.54,101.69,2.98,313.06
4952,2021-06-20 09:00:00,0.7209800000000001,17.48,280.38,78.2,95.79,103.83,3.14,314.11061224489794
4953,2021-06-20 10:00:00,0.72765,19.36,263.21,72.48,90.05,98.44,3.9,310.9569387755102
4954,2021-06-20 11:00:00,0.76103,26.39,228.88,71.53,79.31,88.41,5.19,304.6514285714286
4955,2021-06-20 12:00:00,0.80776,37.36,181.68,77.25,67.4,77.19,6.59,233.18769230769232
4956,2021-06-20 13:00:00,0.9346,52.78,125.89,95.37,60.3,72.42,9.75,137.77776119402984
4957,2021-06-20 14:00:00,1.08147,65.12,74.39,118.26,58.87,74.71,13.81,113.33692307692309
4958,2021-06-20 15:00:00,1.06812,64.43,45.78,114.44,55.92,73.39,15.58,112.07210702341138
4959,2021-06-20 16:00:00,0.97466,50.04,40.41,72.48,51.42,69.35,16.72,90.55179487179487
4960,2021-06-20 17:00:00,1.01471,38.39,37.91,42.92,51.04,71.07,19.51,84.86068965517242
4961,2021-06-20 18:00:00,1.02806,36.33,34.33,35.29,50.31,70.1,18.24,83.62724137931035
4962,2021-06-20 19:00:00,0.9479500000000001,34.96,37.55,33.38,50.6,67.83,14.82,84.11724137931034
4963,2021-06-20 20:00:00,0.9346,33.24,47.92,37.67,61.11,77.41,13.17,101.37551724137931
4964,2021-06-20 21:00:00,0.9346,29.47,64.37,40.53,76.74,91.88,10.89,154.73310344827584
4965,2021-06-20 22:00:00,0.9880099999999999,28.79,80.11,45.78,96.48,109.99,8.61,219.70758620689656
4966,2021-06-20 23:00:00,1.06812,30.85,77.96,48.16,111.79,125.19,7.66,271.97275862068966
4967,2021-06-21 00:00:00,1.17493,34.96,64.37,47.68,120.18,135.09,7.79,123.65040268456376
4968,2021-06-21 01:00:00,1.38855,44.55,43.99,51.02,128.43,147.53,10.13,306.7020930232558
4969,2021-06-21 02:00:00,1.8157999999999999,59.63,33.98,68.67,143.4,170.88,16.47,318.19069767441863
4970,2021-06-21 03:00:00,2.1095300000000003,75.4,58.65,101.09,158.68,191.29,21.28,329.9172093023256
4971,2021-06-21 04:00:00,1.4419600000000001,79.51,107.29,162.13,133.89,156.06,12.29,310.8923255813953
4972,2021-06-21 05:00:00,1.22833,60.32,181.68,143.05,133.34,153.42,9.75,310.4702325581395
4973,2021-06-21 06:00:00,1.08147,31.53,257.49,93.46,134.56,155.09,9.37,311.406511627907
4974,2021-06-21 07:00:00,0.8812000000000001,16.45,254.63,51.98,108.07,126.28,8.74,309.38102040816324
4975,2021-06-21 08:00:00,0.8010900000000001,14.91,234.6,40.53,91.4,106.32,8.49,305.70204081632653
4976,2021-06-21 09:00:00,0.79441,16.11,240.33,41.49,90.54,103.45,8.49,306.75448979591835
4977,2021-06-21 10:00:00,0.78106,17.48,254.63,45.3,95.61,107.16,7.73,309.38102040816324
4978,2021-06-21 11:00:00,0.8010900000000001,21.08,277.52,52.45,106.06,117.33,7.28,313.58530612244897
4979,2021-06-21 12:00:00,0.84114,26.73,283.24,58.17,110.63,122.31,7.79,314.63591836734696
4980,2021-06-21 13:00:00,1.62888,65.12,223.16,75.34,139.57,164.13,19.51,315.2513953488372
4981,2021-06-21 14:00:00,3.04413,106.93,127.32,101.09,201.36,252.4,39.01,362.67162790697677
4982,2021-06-21 15:00:00,4.37927,139.83,49.35,117.3,261.38,340.29,53.7,405.1269879518072
4983,2021-06-21 16:00:00,5.0201400000000005,165.88,7.06,108.72,287.42,389.48,57.76,415.4802409638554
4984,2021-06-21 17:00:00,5.180359999999999,159.03,0.04,95.37,295.81,407.96,58.77,418.81602409638555
4985,2021-06-21 18:00:00,4.85992,141.2,0.0,77.25,280.38,382.17,52.18,412.6812048192771
4986,2021-06-21 19:00:00,4.00543,119.27,0.01,57.22,234.89,309.61,39.52,388.40395348837205
4987,2021-06-21 20:00:00,3.04413,93.22,0.4,43.87,188.85,240.24,31.92,353.0709302325581
4988,2021-06-21 21:00:00,2.16293,65.12,6.71,34.33,147.63,183.14,27.61,321.43697674418604
4989,2021-06-21 22:00:00,1.4419600000000001,38.73,28.25,29.8,111.34,135.63,25.33,270.4365517241379
4990,2021-06-21 23:00:00,1.25504,31.87,31.83,29.09,101.83,124.01,24.83,237.97137931034482
4991,2021-06-22 00:00:00,1.2416800000000001,31.87,30.04,29.56,102.34,124.97,24.57,239.71241379310345
4992,2021-06-22 01:00:00,1.46866,41.47,20.21,34.81,113.26,140.34,28.37,276.99103448275866
4993,2021-06-22 02:00:00,2.1095300000000003,59.63,12.88,50.55,142.15,180.46,38.51,317.2313953488372
4994,2021-06-22 03:00:00,2.7504,82.94,23.25,75.34,174.76,222.06,46.1,342.25767441860467
4995,2021-06-22 04:00:00,1.68228,69.92,108.72,91.55,139.56,167.63,30.4,315.24372093023254
4996,2021-06-22 05:00:00,1.4953599999999998,54.15,185.97,87.74,144.68,172.94,26.6,319.173023255814
4997,2021-06-22 06:00:00,1.2683900000000001,26.73,268.94,62.94,155.4,185.61,23.05,327.4
4998,2021-06-22 07:00:00,0.89455,12.0,243.19,35.29,125.73,157.25,19.0,307.27979591836737
4999,2021-06-22 08:00:00,0.7142999999999999,10.2,208.86,28.13,101.52,141.14,16.09,236.91310344827585
5000,2021-06-22 09:00:00,0.63419,10.2,197.41,25.99,88.94,135.7,13.93,273.1176923076923
5001,2021-06-22 10:00:00,0.58746,10.97,181.68,23.84,79.64,129.75,12.41,233.18769230769232
5002,2021-06-22 11:00:00,0.60082,14.57,170.23,24.8,76.49,130.11,12.41,204.12230769230766
5003,2021-06-22 12:00:00,0.64754,19.54,157.36,26.46,75.39,129.8,13.05,184.2782089552239
5004,2021-06-22 13:00:00,1.17493,47.98,114.44,40.53,90.38,152.48,19.76,135.2048322147651
5005,2021-06-22 14:00:00,1.8692,73.34,67.23,57.22,116.18,192.89,28.88,286.9593103448276
5006,2021-06-22 15:00:00,2.18964,78.14,43.27,63.9,132.31,219.0,33.44,309.67976744186046
5007,2021-06-22 16:00:00,2.93732,98.71,13.95,79.16,170.82,273.99,42.56,339.2339534883721
5008,2021-06-22 17:00:00,4.43268,108.3,0.02,107.77,252.67,381.32,57.25,401.66397590361447
5009,2021-06-22 18:00:00,5.87463,109.67,0.0,123.98,334.83,488.23,61.3,434.52526627218936
5010,2021-06-22 19:00:00,6.5155,109.67,0.0,116.35,374.81,543.46,53.2,466.8789349112426
5011,2021-06-22 20:00:00,6.622310000000001,105.56,0.0,107.77,388.58,554.29,46.61,473.22313609467454
5012,2021-06-22 21:00:00,6.195069999999999,95.96,0.0,93.46,368.08,518.37,41.04,452.1812426035503
5013,2021-06-22 22:00:00,5.0201400000000005,76.77,0.0,69.62,304.9,436.58,35.47,422.4301204819277
5014,2021-06-22 23:00:00,4.37927,63.75,0.0,59.61,273.3,406.32,33.44,409.86626506024095
5015,2021-06-23 00:00:00,4.37927,61.01,0.0,63.9,282.45,427.99,36.99,413.5042168674699
5016,2021-06-23 01:00:00,5.34058,67.86,0.19,82.97,344.01,512.77,50.66,448.90076923076924
5017,2021-06-23 02:00:00,7.69043,83.63,1.7,115.4,475.68,687.4,73.97,490.3306024096386
5018,2021-06-23 03:00:00,10.360719999999999,148.06,7.15,141.14,607.35,855.6,86.13,204.7407652173913
5019,2021-06-23 04:00:00,3.57819,137.09,72.24,169.75,250.32,394.44,49.14,355.4374683544304
5020,2021-06-23 05:00:00,3.20435,142.57,194.55,204.09,283.95,427.7,45.6,414.10060240963855
5021,2021-06-23 06:00:00,3.17764,124.75,417.71,232.7,415.13,562.47,39.52,478.01497041420123
5022,2021-06-23 07:00:00,1.66893,38.73,463.49,120.16,290.05,427.43,24.07,416.52590361445783
5023,2021-06-23 08:00:00,1.18828,20.05,417.71,80.11,233.59,348.81,16.97,387.40627906976744
5024,2021-06-23 09:00:00,1.08147,19.19,383.38,67.71,211.85,316.66,15.07,370.7220930232558
5025,2021-06-23 10:00:00,0.92125,19.54,320.44,51.5,172.78,272.12,13.68,340.7381395348837
5026,2021-06-23 11:00:00,0.84782,23.65,263.21,44.35,141.87,237.44,13.81,317.016511627907
5027,2021-06-23 12:00:00,0.85449,30.5,217.44,44.35,124.67,216.17,14.95,303.816511627907
5028,2021-06-23 13:00:00,1.38855,61.01,164.51,68.67,141.53,234.2,23.05,316.7555813953488
5029,2021-06-23 14:00:00,2.2964499999999997,98.71,118.73,120.16,195.05,296.25,35.97,357.82906976744187
5030,2021-06-23 15:00:00,2.64359,108.3,120.16,150.68,247.46,345.93,39.01,398.05069767441864
5031,2021-06-23 16:00:00,2.0828200000000003,66.49,144.48,103.95,236.56,308.42,33.44,389.68558139534883
5032,2021-06-23 17:00:00,1.6555799999999998,40.1,130.18,59.13,198.85,251.61,30.4,360.7453488372093
5033,2021-06-23 18:00:00,1.33514,31.53,117.3,42.44,170.35,210.38,26.09,338.8732558139535
5034,2021-06-23 19:00:00,1.0414100000000002,23.65,120.16,38.15,149.07,175.94,21.53,322.5420930232558
5035,2021-06-23 20:00:00,0.9479500000000001,19.36,117.3,32.9,123.99,141.08,20.01,303.2946511627907
5036,2021-06-23 21:00:00,0.9078999999999999,17.99,97.28,28.13,78.92,90.43,19.0,162.17517241379312
5037,2021-06-23 22:00:00,0.8812000000000001,19.36,67.95,28.37,43.17,52.48,17.99,71.56310344827587
5038,2021-06-23 23:00:00,0.8812000000000001,20.91,49.35,28.61,29.43,37.95,16.21,49.35
5039,2021-06-24 00:00:00,0.92125,22.62,41.13,29.09,27.79,36.18,14.19,46.31666666666667
5040,2021-06-24 01:00:00,1.01471,27.08,36.48,32.42,31.86,41.42,13.81,52.45310344827586
5041,2021-06-24 02:00:00,1.2016300000000002,33.93,38.98,41.01,39.8,52.54,16.21,65.86896551724138
5042,2021-06-24 03:00:00,1.33514,39.07,64.37,51.98,48.75,63.48,17.48,80.99137931034483
5043,2021-06-24 04:00:00,1.1348699999999998,35.99,115.87,58.65,50.73,64.35,13.3,122.97208955223881
5044,2021-06-24 05:00:00,1.0414100000000002,30.5,174.52,60.56,61.26,74.86,11.65,215.01230769230773
5045,2021-06-24 06:00:00,0.9880099999999999,23.99,231.74,56.74,74.28,88.03,10.89,305.17673469387756
5046,2021-06-24 07:00:00,0.8678400000000001,16.45,240.33,41.01,79.48,113.21,10.89,306.75448979591835
5047,2021-06-24 08:00:00,0.82111,16.11,237.47,36.24,87.31,144.2,11.91,306.2291836734694
5048,2021-06-24 09:00:00,0.85449,19.88,254.63,41.96,98.8,166.58,12.92,309.38102040816324
5049,2021-06-24 10:00:00,0.8812000000000001,23.65,266.08,49.11,110.05,187.65,13.81,311.48408163265304
5050,2021-06-24 11:00:00,0.9612999999999999,30.16,268.94,59.13,120.56,204.14,15.07,312.00938775510207
5051,2021-06-24 12:00:00,1.06812,38.73,266.08,70.57,129.76,214.92,16.21,311.48408163265304
5052,2021-06-24 13:00:00,1.8425,79.51,223.16,100.14,169.34,262.0,25.59,338.0981395348837
5053,2021-06-24 14:00:00,3.01743,113.79,161.65,139.24,232.95,342.21,40.03,386.91511627906976
5054,2021-06-24 15:00:00,3.79181,124.75,110.15,160.22,278.2,402.6,49.65,411.8144578313253
5055,2021-06-24 16:00:00,3.63159,113.79,82.25,143.05,263.45,384.13,49.14,405.95
5056,2021-06-24 17:00:00,3.01743,90.48,56.51,97.28,210.89,312.0,45.09,369.9853488372093
5057,2021-06-24 18:00:00,2.42996,74.03,38.98,61.99,162.9,239.52,38.51,333.1558139534884
5058,2021-06-24 19:00:00,1.8157999999999999,55.52,38.62,41.49,124.36,176.21,29.89,303.5786046511628
5059,2021-06-24 20:00:00,1.4553099999999999,38.73,48.64,32.42,111.58,148.55,26.85,271.2558620689655
5060,2021-06-24 21:00:00,1.25504,28.1,61.51,30.04,111.44,138.61,25.59,270.7779310344828
5061,2021-06-24 22:00:00,1.14822,23.65,77.25,32.9,110.27,130.08,22.55,266.78379310344826
5062,2021-06-24 23:00:00,1.1348699999999998,23.65,87.26,34.81,113.61,130.69,19.76,278.18586206896555
5063,2021-06-25 00:00:00,1.17493,26.05,87.26,35.76,116.33,132.98,17.73,287.4713793103448
5064,2021-06-25 01:00:00,1.3752,36.33,72.24,40.53,118.43,138.04,19.25,294.6403448275862
5065,2021-06-25 02:00:00,1.8157999999999999,56.89,53.64,54.84,126.12,153.42,26.85,304.9293023255814
5066,2021-06-25 03:00:00,2.1095300000000003,71.29,65.09,77.25,130.74,161.9,30.91,308.4748837209302
5067,2021-06-25 04:00:00,1.68228,67.17,120.16,102.04,120.52,154.76,24.83,136.71973154362416
5068,2021-06-25 05:00:00,1.7623900000000001,71.97,205.99,133.51,165.17,207.64,23.31,334.8979069767442
5069,2021-06-25 06:00:00,1.92261,54.84,383.38,150.68,269.33,316.99,21.79,408.2878313253012
5070,2021-06-25 07:00:00,1.58882,22.96,463.49,101.09,276.64,335.82,20.52,411.1942168674699
5071,2021-06-25 08:00:00,1.17493,15.77,377.66,61.99,212.82,291.85,15.71,371.466511627907
5072,2021-06-25 09:00:00,0.8812000000000001,14.74,291.82,43.87,152.89,250.21,12.16,325.47372093023256
5073,2021-06-25 10:00:00,0.64754,14.74,205.99,32.42,105.38,224.19,9.5,294.8976923076923
5074,2021-06-25 11:00:00,0.54741,17.48,138.76,27.42,80.49,222.47,8.36,181.70825503355707
5075,2021-06-25 12:00:00,0.54741,21.25,105.86,24.8,73.27,231.56,8.74,187.74791946308727
5076,2021-06-25 13:00:00,0.8010900000000001,35.64,79.39,32.42,78.8,250.89,13.68,161.7655172413793
